transaction_id,customer_id,segment,sku,product_name,category,supplier,quantity,base_price,unit_price,total_amount,discount_pct,date,month,quarter,payment_terms,source
TXN-002322,CUST-0097,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,100,133.98,136.0,13599.62,3.33,2025-08-08,8,Q3,NET45,real_market_simulation
TXN-002323,CUST-0126,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,316.65,31665.31,5.43,2025-01-08,1,Q1,NET45,real_market_simulation
TXN-002324,CUST-0144,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,341.24,34124.44,6.24,2024-09-03,9,Q3,NET45,real_market_simulation
TXN-002325,CUST-0064,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,92,174.93,165.45,15221.07,9.93,2024-08-16,8,Q3,NET15,real_market_simulation
TXN-002326,CUST-0167,government_lab,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,100,174.93,128.48,12848.06,13.59,2025-06-19,6,Q2,NET60,real_market_simulation
TXN-002327,CUST-0007,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,4,282.58,259.3,1037.2,12.61,2024-11-27,11,Q4,NET30,real_market_simulation
TXN-002328,CUST-0040,academic_research,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,7,241.1,178.13,1246.92,13.08,2025-06-30,6,Q2,NET30,real_market_simulation
TXN-002329,CUST-0023,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,16,195.95,205.17,3282.78,16.23,2024-09-02,9,Q3,NET30,real_market_simulation
TXN-002330,CUST-0124,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,100,54.3,64.3,6430.16,5.26,2024-09-15,9,Q3,NET45,real_market_simulation
TXN-002331,CUST-0168,government_lab,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,100,300.61,253.02,25302.1,11.4,2025-07-27,7,Q3,NET60,real_market_simulation
TXN-002332,CUST-0135,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,296.25,29625.24,0.15,2024-11-20,11,Q4,NET45,real_market_simulation
TXN-002333,CUST-0021,academic_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,16,174.93,140.46,2247.29,15.48,2025-07-08,7,Q3,NET30,real_market_simulation
TXN-002334,CUST-0078,biotech_startup,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,37,300.61,299.3,11074.21,9.49,2025-02-05,2,Q1,NET15,real_market_simulation
TXN-002335,CUST-0163,government_lab,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,115.19,11518.7,11.62,2024-11-10,11,Q4,NET60,real_market_simulation
TXN-002336,CUST-0153,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,100,133.98,160.78,16077.6,0.0,2025-03-05,3,Q1,NET45,real_market_simulation
TXN-002337,CUST-0069,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,85,131.94,119.97,10197.52,13.4,2024-11-08,11,Q4,NET15,real_market_simulation
TXN-002338,CUST-0004,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,1,213.37,204.52,204.52,12.86,2025-02-07,2,Q1,NET30,real_market_simulation
TXN-002339,CUST-0187,contract_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,100,187.18,201.85,20185.33,6.23,2025-01-23,1,Q1,NET30,real_market_simulation
TXN-002340,CUST-0032,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,28,131.94,131.6,3684.93,13.26,2024-10-22,10,Q4,NET30,real_market_simulation
TXN-002341,CUST-0123,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,240.79,24079.18,2.7,2025-06-10,6,Q2,NET45,real_market_simulation
TXN-002342,CUST-0197,contract_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,100,133.98,146.93,14693.02,8.61,2025-03-03,3,Q1,NET30,real_market_simulation
TXN-002343,CUST-0176,government_lab,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,100,197.34,185.55,18554.8,14.52,2025-02-09,2,Q1,NET60,real_market_simulation
TXN-002344,CUST-0069,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,46,124.12,99.6,4581.52,5.6,2025-06-23,6,Q2,NET15,real_market_simulation
TXN-002345,CUST-0035,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,7,187.18,165.69,1159.83,15.7,2025-08-05,8,Q3,NET30,real_market_simulation
TXN-002346,CUST-0159,government_lab,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,100,174.93,184.59,18459.0,12.06,2025-03-20,3,Q1,NET60,real_market_simulation
TXN-002347,CUST-0115,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,100,228.49,204.28,20427.62,5.89,2025-07-09,7,Q3,NET45,real_market_simulation
TXN-002348,CUST-0041,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,37,124.12,114.05,4219.73,12.49,2025-08-03,8,Q3,NET30,real_market_simulation
TXN-002349,CUST-0181,contract_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,95,187.18,184.83,17558.97,5.96,2024-08-18,8,Q3,NET30,real_market_simulation
TXN-002350,CUST-0122,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,100,213.37,245.38,24537.55,0.0,2025-01-06,1,Q1,NET45,real_market_simulation
TXN-002351,CUST-0080,biotech_startup,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,67,187.18,193.98,12996.52,9.89,2025-01-29,1,Q1,NET15,real_market_simulation
TXN-002352,CUST-0042,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,5,213.37,190.98,954.88,14.76,2024-11-06,11,Q4,NET30,real_market_simulation
TXN-002353,CUST-0028,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,7,249.78,175.16,1226.15,22.08,2024-12-12,12,Q4,NET30,real_market_simulation
TXN-002354,CUST-0086,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,18,131.94,143.79,2588.28,9.18,2025-03-22,3,Q1,NET15,real_market_simulation
TXN-002355,CUST-0098,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,100,228.49,253.42,25341.58,7.58,2025-03-21,3,Q1,NET45,real_market_simulation
TXN-002356,CUST-0077,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,55,131.94,95.33,5242.94,15.0,2025-06-25,6,Q2,NET15,real_market_simulation
TXN-002357,CUST-0156,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,249.78,216.72,21671.83,3.6,2024-12-16,12,Q4,NET45,real_market_simulation
TXN-002358,CUST-0146,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,109.02,10901.64,8.19,2025-05-20,5,Q2,NET45,real_market_simulation
TXN-002359,CUST-0198,contract_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,100,54.3,59.28,5928.31,9.02,2025-03-04,3,Q1,NET30,real_market_simulation
TXN-002360,CUST-0090,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,187.86,190.02,19001.63,12.05,2024-10-08,10,Q4,NET45,real_market_simulation
TXN-002361,CUST-0185,contract_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,100,54.3,62.68,6268.42,7.65,2024-09-13,9,Q3,NET30,real_market_simulation
TXN-002362,CUST-0177,government_lab,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,21,187.86,140.78,2956.35,16.74,2025-05-30,5,Q2,NET60,real_market_simulation
TXN-002363,CUST-0143,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,100,329.41,351.63,35163.34,2.96,2025-02-11,2,Q1,NET45,real_market_simulation
TXN-002364,CUST-0105,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,246.25,24624.73,6.03,2024-12-14,12,Q4,NET45,real_market_simulation
TXN-002365,CUST-0090,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,115.48,11548.1,2.75,2024-12-29,12,Q4,NET45,real_market_simulation
TXN-002366,CUST-0123,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,249.78,268.72,26871.84,6.45,2025-01-14,1,Q1,NET45,real_market_simulation
TXN-002367,CUST-0082,biotech_startup,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,25,329.41,269.84,6746.08,8.98,2024-12-07,12,Q4,NET15,real_market_simulation
TXN-002368,CUST-0110,pharma_enterprise,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,100,291.16,237.46,23746.27,4.05,2025-06-12,6,Q2,NET45,real_market_simulation
TXN-002369,CUST-0085,biotech_startup,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,28,291.16,232.17,6500.68,11.4,2024-12-07,12,Q4,NET15,real_market_simulation
TXN-002370,CUST-0040,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,10,291.16,266.14,2661.4,12.95,2024-11-08,11,Q4,NET30,real_market_simulation
TXN-002371,CUST-0073,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Merck,81,174.93,194.39,15745.85,11.1,2024-09-04,9,Q3,NET15,real_market_simulation
TXN-002372,CUST-0086,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,145.6,14559.85,11.72,2024-09-15,9,Q3,NET15,real_market_simulation
TXN-002373,CUST-0097,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,120.44,12043.54,7.59,2024-11-24,11,Q4,NET45,real_market_simulation
TXN-002374,CUST-0090,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,100,54.3,46.06,4606.29,10.7,2025-04-13,4,Q2,NET45,real_market_simulation
TXN-002375,CUST-0097,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,100,329.41,393.89,39389.0,4.34,2024-09-04,9,Q3,NET45,real_market_simulation
TXN-002376,CUST-0197,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,81,197.34,153.15,12404.89,8.7,2025-06-27,6,Q2,NET30,real_market_simulation
TXN-002377,CUST-0011,academic_research,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,12,131.94,99.89,1198.7,15.88,2025-05-06,5,Q2,NET30,real_market_simulation
TXN-002378,CUST-0075,biotech_startup,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,26,195.95,149.9,3897.33,10.0,2025-06-21,6,Q2,NET15,real_market_simulation
TXN-002379,CUST-0193,contract_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,102.62,10261.93,8.14,2024-12-04,12,Q4,NET30,real_market_simulation
TXN-002380,CUST-0022,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,Thermo Fisher,4,335.64,332.32,1329.29,13.9,2024-10-17,10,Q4,NET30,real_market_simulation
TXN-002381,CUST-0136,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,100,197.34,164.82,16481.75,1.74,2025-06-15,6,Q2,NET45,real_market_simulation
TXN-002382,CUST-0172,government_lab,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,42,197.34,203.29,8538.02,10.42,2024-10-21,10,Q4,NET60,real_market_simulation
TXN-002383,CUST-0090,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,136.34,13633.92,1.59,2024-11-30,11,Q4,NET45,real_market_simulation
TXN-002384,CUST-0162,government_lab,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,100,198.69,159.28,15928.12,15.62,2025-07-03,7,Q3,NET60,real_market_simulation
TXN-002385,CUST-0194,contract_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,Merck,100,228.49,191.18,19118.45,11.92,2025-07-11,7,Q3,NET30,real_market_simulation
TXN-002386,CUST-0046,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,17,187.86,202.52,3442.87,10.16,2025-03-24,3,Q1,NET30,real_market_simulation
TXN-002387,CUST-0138,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,131.07,13107.26,5.39,2024-11-21,11,Q4,NET45,real_market_simulation
TXN-002388,CUST-0002,academic_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,9,249.78,226.79,2041.07,17.46,2025-02-04,2,Q1,NET30,real_market_simulation
TXN-002389,CUST-0003,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,3,195.95,146.63,439.89,16.85,2025-05-15,5,Q2,NET30,real_market_simulation
TXN-002390,CUST-0008,academic_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,7,329.41,323.12,2261.87,14.7,2025-01-17,1,Q1,NET30,real_market_simulation
TXN-002391,CUST-0142,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,100,197.34,157.17,15717.12,6.3,2025-06-12,6,Q2,NET45,real_market_simulation
TXN-002392,CUST-0074,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,61,124.12,101.83,6211.62,13.64,2025-04-20,4,Q2,NET15,real_market_simulation
TXN-002393,CUST-0160,government_lab,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,VWR,78,329.41,287.28,22407.54,8.2,2025-04-24,4,Q2,NET60,real_market_simulation
TXN-002394,CUST-0135,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,Sigma-Aldrich,100,198.69,226.62,22662.09,4.95,2025-03-17,3,Q1,NET45,real_market_simulation
TXN-002395,CUST-0039,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,13,187.18,184.25,2395.3,14.4,2024-10-13,10,Q4,NET30,real_market_simulation
TXN-002396,CUST-0153,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,282.58,332.16,33215.79,5.96,2024-09-12,9,Q3,NET45,real_market_simulation
TXN-002397,CUST-0045,academic_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,7,197.34,149.21,1044.49,20.41,2025-04-26,4,Q2,NET30,real_market_simulation
TXN-002398,CUST-0038,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,18,187.18,133.57,2404.34,16.05,2025-06-26,6,Q2,NET30,real_market_simulation
TXN-002399,CUST-0070,biotech_startup,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,47,195.95,199.45,9374.21,11.49,2024-10-09,10,Q4,NET15,real_market_simulation
TXN-002400,CUST-0163,government_lab,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,100,187.18,146.71,14671.06,17.5,2025-04-29,4,Q2,NET60,real_market_simulation
TXN-002401,CUST-0160,government_lab,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,90,282.58,287.32,25858.88,15.27,2025-03-31,3,Q1,NET60,real_market_simulation
TXN-002402,CUST-0141,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,125.89,12588.99,9.13,2024-11-18,11,Q4,NET45,real_market_simulation
TXN-002403,CUST-0180,government_lab,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,42,282.58,198.87,8352.52,17.2,2025-06-01,6,Q2,NET60,real_market_simulation
TXN-002404,CUST-0145,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Cayman Chemical,100,131.94,134.72,13471.82,2.76,2024-08-12,8,Q3,NET45,real_market_simulation
TXN-002405,CUST-0045,academic_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Sigma-Aldrich,8,300.61,232.38,1859.03,14.11,2025-05-25,5,Q2,NET30,real_market_simulation
TXN-002406,CUST-0042,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,7,282.58,222.49,1557.43,12.52,2024-12-02,12,Q4,NET30,real_market_simulation
TXN-002407,CUST-0099,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,241.1,273.81,27381.08,9.15,2024-09-29,9,Q3,NET45,real_market_simulation
TXN-002408,CUST-0038,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,6,282.58,231.84,1391.03,13.64,2025-07-14,7,Q3,NET30,real_market_simulation
TXN-002409,CUST-0008,academic_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,Sigma-Aldrich,12,133.98,144.49,1733.92,13.72,2024-09-01,9,Q3,NET30,real_market_simulation
TXN-002410,CUST-0081,biotech_startup,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,96,197.34,158.35,15202.04,10.84,2024-12-10,12,Q4,NET15,real_market_simulation
TXN-002411,CUST-0053,biotech_startup,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,61,278.26,302.04,18424.65,9.54,2025-03-13,3,Q1,NET15,real_market_simulation
TXN-002412,CUST-0116,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,100,213.37,190.39,19039.27,6.07,2025-04-04,4,Q2,NET45,real_market_simulation
TXN-002413,CUST-0169,government_lab,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Merck,90,195.95,151.23,13610.73,14.25,2025-05-27,5,Q2,NET60,real_market_simulation
TXN-002414,CUST-0034,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Sigma-Aldrich,59,54.3,55.67,3284.6,10.85,2025-01-07,1,Q1,NET30,real_market_simulation
TXN-002415,CUST-0150,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,187.86,216.5,21650.45,7.8,2024-09-13,9,Q3,NET45,real_market_simulation
TXN-002416,CUST-0023,academic_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Cayman Chemical,11,197.34,157.15,1728.67,16.17,2025-07-17,7,Q3,NET30,real_market_simulation
TXN-002417,CUST-0065,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,41,187.86,192.13,7877.51,11.07,2025-01-30,1,Q1,NET15,real_market_simulation
TXN-002418,CUST-0020,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Merck,5,291.16,224.68,1123.42,14.26,2024-12-17,12,Q4,NET30,real_market_simulation
TXN-002419,CUST-0188,contract_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,Thermo Fisher,76,335.64,325.99,24774.93,7.5,2024-11-03,11,Q4,NET30,real_market_simulation
TXN-002420,CUST-0105,pharma_enterprise,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,Thermo Fisher,100,213.37,222.45,22245.47,0.71,2024-11-04,11,Q4,NET45,real_market_simulation
TXN-002421,CUST-0124,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Cayman Chemical,100,187.18,191.51,19151.2,6.99,2025-02-14,2,Q1,NET45,real_market_simulation
TXN-002422,CUST-0026,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,18,124.12,132.94,2392.85,14.32,2024-09-01,9,Q3,NET30,real_market_simulation
TXN-002423,CUST-0178,government_lab,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,124.12,122.99,12298.84,9.92,2025-02-03,2,Q1,NET60,real_market_simulation
