transaction_id,customer_id,segment,sku,product_name,category,supplier,quantity,base_price,unit_price,total_amount,discount_pct,date,month,quarter,payment_terms,source
TXN-001860,CUST-0050,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,5,248.4,232.99,1164.94,10.67,2024-11-21,11,Q4,NET30,real_market_simulation
TXN-001861,CUST-0193,contract_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,100,207.5,153.73,15372.61,12.84,2025-06-15,6,Q2,NET30,real_market_simulation
TXN-001862,CUST-0109,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,259.46,25945.59,0.22,2025-05-08,5,Q2,NET45,real_market_simulation
TXN-001863,CUST-0136,pharma_enterprise,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,100,230.51,197.81,19781.38,4.65,2024-12-31,12,Q4,NET45,real_market_simulation
TXN-001864,CUST-0138,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,254.3,25429.68,7.35,2025-07-18,7,Q3,NET45,real_market_simulation
TXN-001865,CUST-0090,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,100,207.5,176.25,17624.55,5.62,2024-12-27,12,Q4,NET45,real_market_simulation
TXN-001866,CUST-0034,academic_research,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,12,211.9,218.23,2618.78,17.61,2024-09-25,9,Q3,NET30,real_market_simulation
TXN-001867,CUST-0133,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,316.14,31613.54,3.39,2024-09-01,9,Q3,NET45,real_market_simulation
TXN-001868,CUST-0001,academic_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,1,227.38,173.28,173.28,15.32,2024-12-25,12,Q4,NET30,real_market_simulation
TXN-001869,CUST-0083,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,76,85.09,69.33,5268.7,9.47,2024-12-28,12,Q4,NET15,real_market_simulation
TXN-001870,CUST-0081,biotech_startup,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,22,259.51,242.46,5334.03,11.02,2024-11-24,11,Q4,NET15,real_market_simulation
TXN-001871,CUST-0008,academic_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,5,318.62,249.94,1249.72,12.84,2024-12-15,12,Q4,NET30,real_market_simulation
TXN-001872,CUST-0113,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,270.36,27035.55,9.3,2025-03-05,3,Q1,NET45,real_market_simulation
TXN-001873,CUST-0181,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,293.1,29309.9,9.65,2024-09-18,9,Q3,NET30,real_market_simulation
TXN-001874,CUST-0089,pharma_enterprise,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,100,207.5,197.12,19712.5,0.0,2025-04-10,4,Q2,NET45,real_market_simulation
TXN-001875,CUST-0144,pharma_enterprise,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,101.19,10119.05,7.88,2025-05-05,5,Q2,NET45,real_market_simulation
TXN-001876,CUST-0102,pharma_enterprise,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,109.46,10946.07,5.59,2025-04-23,4,Q2,NET45,real_market_simulation
TXN-001877,CUST-0145,pharma_enterprise,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,100,240.78,231.2,23119.64,8.55,2024-11-08,11,Q4,NET45,real_market_simulation
TXN-001878,CUST-0130,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,116.29,11628.96,4.8,2024-08-10,8,Q3,NET45,real_market_simulation
TXN-001879,CUST-0061,biotech_startup,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,56,227.38,208.65,11684.15,3.41,2025-07-21,7,Q3,NET15,real_market_simulation
TXN-001880,CUST-0063,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,157.85,15785.18,9.93,2024-09-07,9,Q3,NET15,real_market_simulation
TXN-001881,CUST-0019,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,5,207.5,193.98,969.9,10.97,2024-08-19,8,Q3,NET30,real_market_simulation
TXN-001882,CUST-0167,government_lab,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,210.65,21065.27,13.56,2024-10-15,10,Q4,NET60,real_market_simulation
TXN-001883,CUST-0005,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,12,207.5,216.51,2598.16,13.05,2025-03-09,3,Q1,NET30,real_market_simulation
TXN-001884,CUST-0057,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,78,203.74,169.38,13211.81,7.63,2024-12-14,12,Q4,NET15,real_market_simulation
TXN-001885,CUST-0061,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,78,203.74,223.15,17405.48,8.73,2025-03-02,3,Q1,NET15,real_market_simulation
TXN-001886,CUST-0185,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,223.61,22360.98,4.26,2025-05-11,5,Q2,NET30,real_market_simulation
TXN-001887,CUST-0131,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,227.06,22705.86,3.63,2025-05-12,5,Q2,NET45,real_market_simulation
TXN-001888,CUST-0181,contract_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,93,207.5,170.33,15840.47,8.79,2025-05-03,5,Q2,NET30,real_market_simulation
TXN-001889,CUST-0036,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,6,207.5,205.8,1234.81,17.35,2025-03-01,3,Q1,NET30,real_market_simulation
TXN-001890,CUST-0022,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,7,240.78,182.73,1279.11,15.68,2024-12-12,12,Q4,NET30,real_market_simulation
TXN-001891,CUST-0188,contract_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,231.44,23143.6,1.93,2025-04-10,4,Q2,NET30,real_market_simulation
TXN-001892,CUST-0060,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,179.14,17913.83,11.01,2025-04-02,4,Q2,NET15,real_market_simulation
TXN-001893,CUST-0129,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,127.97,12797.4,0.0,2025-02-09,2,Q1,NET45,real_market_simulation
TXN-001894,CUST-0034,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,6,278.86,205.83,1234.96,13.16,2025-06-16,6,Q2,NET30,real_market_simulation
TXN-001895,CUST-0080,biotech_startup,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,35,312.91,316.79,11087.69,7.96,2025-02-14,2,Q1,NET15,real_market_simulation
TXN-001896,CUST-0038,academic_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,4,345.39,236.07,944.29,19.59,2025-06-08,6,Q2,NET30,real_market_simulation
TXN-001897,CUST-0092,pharma_enterprise,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,79.87,7987.2,10.6,2024-11-10,11,Q4,NET45,real_market_simulation
TXN-001898,CUST-0106,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,281.04,28103.58,10.54,2025-03-26,3,Q1,NET45,real_market_simulation
TXN-001899,CUST-0169,government_lab,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,59,318.62,243.91,14390.57,14.94,2025-05-05,5,Q2,NET60,real_market_simulation
TXN-001900,CUST-0161,government_lab,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,83,203.74,172.04,14279.28,11.12,2025-04-28,4,Q2,NET60,real_market_simulation
TXN-001901,CUST-0088,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,238.39,23838.73,8.32,2025-05-07,5,Q2,NET45,real_market_simulation
TXN-001902,CUST-0073,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,126.01,12600.63,1.67,2024-11-01,11,Q4,NET15,real_market_simulation
TXN-001903,CUST-0152,pharma_enterprise,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,96.43,9643.14,12.21,2024-12-10,12,Q4,NET45,real_market_simulation
TXN-001904,CUST-0130,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,95.42,9541.81,6.5,2025-07-07,7,Q3,NET45,real_market_simulation
TXN-001905,CUST-0115,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,100,345.39,363.32,36332.06,8.53,2024-10-15,10,Q4,NET45,real_market_simulation
TXN-001906,CUST-0043,academic_research,CHEM-4485,"dimethyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",specialty_chemicals,Thermo Fisher,12,230.51,210.14,2521.65,13.18,2024-08-19,8,Q3,NET30,real_market_simulation
TXN-001907,CUST-0015,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,5,207.5,200.45,1002.23,12.18,2025-02-04,2,Q1,NET30,real_market_simulation
TXN-001908,CUST-0031,academic_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,21,116.34,87.45,1836.47,11.57,2025-06-02,6,Q2,NET30,real_market_simulation
TXN-001909,CUST-0130,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,244.81,24480.8,7.96,2025-06-07,6,Q2,NET45,real_market_simulation
TXN-001910,CUST-0109,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,314.68,31467.64,4.22,2025-08-07,8,Q3,NET45,real_market_simulation
TXN-001911,CUST-0189,contract_research,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,139.61,13960.8,0.0,2025-03-03,3,Q1,NET30,real_market_simulation
TXN-001912,CUST-0129,pharma_enterprise,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,260.91,26091.41,4.38,2025-03-23,3,Q1,NET45,real_market_simulation
TXN-001913,CUST-0194,contract_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,131.23,13123.47,6.5,2024-10-15,10,Q4,NET30,real_market_simulation
TXN-001914,CUST-0043,academic_research,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,6,122.05,112.52,675.09,19.84,2024-10-29,10,Q4,NET30,real_market_simulation
TXN-001915,CUST-0111,pharma_enterprise,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,100,211.9,189.96,18995.74,0.39,2025-05-15,5,Q2,NET45,real_market_simulation
TXN-001916,CUST-0036,academic_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,35,85.09,63.7,2229.44,21.2,2025-04-30,4,Q2,NET30,real_market_simulation
TXN-001917,CUST-0003,academic_research,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,9,288.91,257.97,2321.73,14.96,2024-08-28,8,Q3,NET30,real_market_simulation
TXN-001918,CUST-0071,biotech_startup,CHEM-2519,"1,3,7-trimethylpurine-2,6-dione",specialty_chemicals,Sigma-Aldrich,100,122.05,134.13,13413.46,8.42,2025-03-24,3,Q1,NET15,real_market_simulation
TXN-001919,CUST-0009,academic_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,6,345.39,277.61,1665.64,15.4,2025-07-28,7,Q3,NET30,real_market_simulation
TXN-001920,CUST-0062,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,9,203.74,178.31,1604.78,7.88,2025-04-29,4,Q2,NET15,real_market_simulation
TXN-001921,CUST-0199,contract_research,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,90.52,9051.74,11.3,2025-04-17,4,Q2,NET30,real_market_simulation
TXN-001922,CUST-0152,pharma_enterprise,CHEM-3364,"6-[[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-a",organic_chemicals,Cayman Chemical,100,312.91,333.99,33398.87,2.97,2025-02-25,2,Q1,NET45,real_market_simulation
TXN-001923,CUST-0055,biotech_startup,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,68,318.62,259.67,17657.85,9.44,2025-05-29,5,Q2,NET15,real_market_simulation
TXN-001924,CUST-0188,contract_research,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,67,261.78,267.01,17889.71,7.27,2025-02-01,2,Q1,NET30,real_market_simulation
TXN-001925,CUST-0074,biotech_startup,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,21,248.4,182.37,3829.81,13.63,2025-06-08,6,Q2,NET15,real_market_simulation
TXN-001926,CUST-0106,pharma_enterprise,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,127.59,12759.07,4.2,2025-04-23,4,Q2,NET45,real_market_simulation
TXN-001927,CUST-0088,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,233.93,23392.64,5.11,2025-04-12,4,Q2,NET45,real_market_simulation
TXN-001928,CUST-0011,academic_research,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,6,207.5,167.3,1003.79,15.13,2025-07-22,7,Q3,NET30,real_market_simulation
TXN-001929,CUST-0091,pharma_enterprise,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,Cayman Chemical,100,202.4,225.34,22533.77,7.22,2025-03-30,3,Q1,NET45,real_market_simulation
TXN-001930,CUST-0162,government_lab,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,12,318.62,312.9,3754.78,10.72,2025-02-26,2,Q1,NET60,real_market_simulation
TXN-001931,CUST-0179,government_lab,CHEM-5280343,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one",specialty_chemicals,Cayman Chemical,73,207.5,220.19,16073.91,15.11,2024-09-06,9,Q3,NET60,real_market_simulation
TXN-001932,CUST-0154,pharma_enterprise,CHEM-135398633,"[[(2R,3S,4R,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] ",specialty_chemicals,VWR,100,288.91,342.56,34256.18,5.14,2024-09-24,9,Q3,NET45,real_market_simulation
TXN-001933,CUST-0159,government_lab,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,79.25,7925.08,11.3,2024-11-23,11,Q4,NET60,real_market_simulation
TXN-001934,CUST-0080,biotech_startup,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,88.4,8839.62,9.66,2024-10-25,10,Q4,NET15,real_market_simulation
TXN-001935,CUST-0059,biotech_startup,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,54,116.34,129.17,6975.03,11.18,2024-09-09,9,Q3,NET15,real_market_simulation
TXN-001936,CUST-0061,biotech_startup,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,12,203.74,196.44,2357.33,8.17,2024-08-22,8,Q3,NET15,real_market_simulation
TXN-001937,CUST-0091,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,130.53,13052.69,2.44,2025-01-04,1,Q1,NET45,real_market_simulation
TXN-001938,CUST-0184,contract_research,CHEM-5280934,"(9Z,12Z,15Z)-octadeca-9,12,15-trienoic acid",organic_chemicals,Sigma-Aldrich,100,227.38,193.29,19328.78,5.55,2025-05-06,5,Q2,NET30,real_market_simulation
TXN-001939,CUST-0162,government_lab,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,89.35,8935.17,12.44,2025-07-28,7,Q3,NET60,real_market_simulation
TXN-001940,CUST-0094,pharma_enterprise,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,100,248.4,290.27,29027.27,2.62,2025-03-21,3,Q1,NET45,real_market_simulation
TXN-001941,CUST-0032,academic_research,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,3,345.39,315.92,947.77,16.85,2025-02-27,2,Q1,NET30,real_market_simulation
TXN-001942,CUST-0190,contract_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,100,318.62,335.27,33526.63,12.31,2025-03-31,3,Q1,NET30,real_market_simulation
TXN-001943,CUST-0042,academic_research,CHEM-439155,"(2S)-2-amino-4-[[(2S,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methylsulfanyl]butanoi",organic_chemicals,VWR,7,240.78,209.87,1469.1,16.99,2024-11-06,11,Q4,NET30,real_market_simulation
TXN-001944,CUST-0144,pharma_enterprise,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,123.7,12369.54,4.04,2025-03-27,3,Q1,NET45,real_market_simulation
TXN-001945,CUST-0163,government_lab,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,71,278.86,299.57,21269.31,10.48,2025-03-11,3,Q1,NET60,real_market_simulation
TXN-001946,CUST-0082,biotech_startup,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,76,107.42,78.65,5977.42,13.86,2025-06-08,6,Q2,NET15,real_market_simulation
TXN-001947,CUST-0139,pharma_enterprise,CHEM-681,"4-(2-aminoethyl)benzene-1,2-diol",specialty_chemicals,Merck,100,116.34,106.25,10624.89,3.87,2025-04-29,4,Q2,NET45,real_market_simulation
TXN-001948,CUST-0172,government_lab,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,95,345.39,277.27,26341.07,15.5,2025-04-11,4,Q2,NET60,real_market_simulation
TXN-001949,CUST-0011,academic_research,CHEM-5362129,"(2S,3aS,6aS)-1-[(2S)-2-[[(2S)-1-ethoxy-1-oxo-4-phenylbutan-2-yl]amino]propanoyl]-3,3a,4,5,6,6a-hexah",organic_chemicals,Merck,6,248.4,248.96,1493.78,12.85,2024-10-20,10,Q4,NET30,real_market_simulation
TXN-001950,CUST-0065,biotech_startup,CHEM-5280445,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",specialty_chemicals,VWR,44,211.9,235.87,10378.34,10.95,2024-09-19,9,Q3,NET15,real_market_simulation
TXN-001951,CUST-0198,contract_research,CHEM-5090,3-(4-methylsulfonylphenyl)-4-phenyl-2H-furan-5-one,specialty_chemicals,VWR,100,259.51,277.11,27710.76,7.15,2024-10-31,10,Q4,NET30,real_market_simulation
TXN-001952,CUST-0166,government_lab,CHEM-2244,2-acetyloxybenzoic acid,organic_chemicals,VWR,100,107.42,110.1,11010.35,10.87,2025-01-13,1,Q1,NET60,real_market_simulation
TXN-001953,CUST-0198,contract_research,CHEM-5359596,arsenic,specialty_chemicals,Cayman Chemical,100,85.09,83.1,8309.56,6.99,2024-11-29,11,Q4,NET30,real_market_simulation
TXN-001954,CUST-0152,pharma_enterprise,CHEM-5281004,"(1S,2S,4R,8S,9S,11S,12S,13R)-11-hydroxy-8-(2-hydroxyacetyl)-9,13-dimethyl-6-propyl-5,7-dioxapentacyc",specialty_chemicals,Cayman Chemical,100,261.78,297.41,29740.74,1.21,2025-01-11,1,Q1,NET45,real_market_simulation
TXN-001955,CUST-0033,academic_research,CHEM-5280863,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one",specialty_chemicals,VWR,16,203.74,148.89,2382.16,18.8,2025-05-18,5,Q2,NET30,real_market_simulation
TXN-001956,CUST-0001,academic_research,CHEM-6918485,"4-[2-[(2R,3R)-3-(2,5-difluorophenyl)-3-hydroxy-4-(1,2,4-triazol-1-yl)butan-2-yl]-1,3-thiazol-4-yl]be",specialty_chemicals,Cayman Chemical,5,318.62,336.04,1680.2,15.63,2024-09-14,9,Q3,NET30,real_market_simulation
TXN-001957,CUST-0067,biotech_startup,CHEM-3672,2-[4-(2-methylpropyl)phenyl]propanoic acid,organic_chemicals,Merck,100,140.2,151.54,15154.04,13.53,2024-09-18,9,Q3,NET15,real_market_simulation
TXN-001958,CUST-0031,academic_research,CHEM-5282102,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]ox",specialty_chemicals,Sigma-Aldrich,8,278.86,220.59,1764.69,12.11,2024-12-10,12,Q4,NET30,real_market_simulation
TXN-001959,CUST-0130,pharma_enterprise,CHEM-60823,"(3R,5R)-7-[2-(4-fluorophenyl)-3-phenyl-4-(phenylcarbamoyl)-5-propan-2-ylpyrrol-1-yl]-3,5-dihydroxyhe",organic_chemicals,Thermo Fisher,100,345.39,313.81,31381.09,4.36,2025-07-16,7,Q3,NET45,real_market_simulation
