transaction_id,date,customer_id,customer_segment,sku,product_category,quantity,unit_price,total_amount,shipping_cost
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,LAB-0053,lab_equipment,10,347.15,3471.48,24.15
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,REA-0346,reagents,5,422.91,2114.53,70.32
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,INS-0739,instruments,9,6455.27,58097.4,77.0
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,REA-0801,reagents,2,338.98,677.96,29.97
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,REA-0892,reagents,3,425.94,1277.81,11.38
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,CON-0614,consumables,8,128.84,1030.7,10.6
TXN-003161,2025-07-11T00:17:00.582006,CUST-0010,research_institute,CHE-0869,chemicals,2,617.38,1234.76,27.29
TXN-003162,2024-12-25T00:17:00.582006,CUST-0123,pharma_enterprise,CHE-0197,chemicals,18,820.34,14766.11,48.55
TXN-003162,2024-12-25T00:17:00.582006,CUST-0123,pharma_enterprise,CHE-0683,chemicals,8,335.17,2681.35,44.38
TXN-003162,2024-12-25T00:17:00.582006,CUST-0123,pharma_enterprise,CHE-0230,chemicals,4,790.04,3160.18,79.65
TXN-003163,2024-10-26T00:17:00.582006,CUST-0180,research_institute,LAB-0524,lab_equipment,2,1634.69,3269.38,77.25
TXN-003163,2024-10-26T00:17:00.582006,CUST-0180,research_institute,CHE-0034,chemicals,6,207.08,1242.46,61.97
TXN-003163,2024-10-26T00:17:00.582006,CUST-0180,research_institute,CON-0449,consumables,14,110.96,1553.42,78.53
TXN-003164,2024-10-10T00:17:00.582006,CUST-0152,biotech_startup,LAB-0749,lab_equipment,11,708.94,7798.39,39.72
TXN-003164,2024-10-10T00:17:00.582006,CUST-0152,biotech_startup,CHE-0075,chemicals,2,395.33,790.66,75.1
TXN-003164,2024-10-10T00:17:00.582006,CUST-0152,biotech_startup,LAB-0937,lab_equipment,15,870.86,13062.84,40.23
TXN-003164,2024-10-10T00:17:00.582006,CUST-0152,biotech_startup,LAB-0132,lab_equipment,8,1699.64,13597.09,20.56
TXN-003164,2024-10-10T00:17:00.582006,CUST-0152,biotech_startup,CON-0517,consumables,18,55.56,1000.03,66.69
TXN-003165,2024-08-15T00:17:00.582006,CUST-0063,academic,REA-0319,reagents,13,347.94,4523.2,32.1
TXN-003165,2024-08-15T00:17:00.582006,CUST-0063,academic,INS-0716,instruments,6,10205.4,61232.4,61.03
TXN-003165,2024-08-15T00:17:00.582006,CUST-0063,academic,REA-0383,reagents,7,226.16,1583.14,88.38
TXN-003165,2024-08-15T00:17:00.582006,CUST-0063,academic,CHE-0734,chemicals,6,596.53,3579.18,72.41
TXN-003165,2024-08-15T00:17:00.582006,CUST-0063,academic,INS-0994,instruments,1,11346.29,11346.29,22.44
TXN-003165,2024-08-15T00:17:00.582006,CUST-0063,academic,REA-0127,reagents,1,378.78,378.78,48.34
TXN-003166,2024-12-23T00:17:00.582006,CUST-0014,research_institute,CON-0946,consumables,14,60.28,843.89,91.27
TXN-003166,2024-12-23T00:17:00.582006,CUST-0014,research_institute,CHE-0136,chemicals,18,395.85,7125.24,95.64
TXN-003166,2024-12-23T00:17:00.582006,CUST-0014,research_institute,INS-0158,instruments,12,7379.57,88554.9,96.82
TXN-003166,2024-12-23T00:17:00.582006,CUST-0014,research_institute,CHE-0646,chemicals,9,198.7,1788.3,14.35
TXN-003166,2024-12-23T00:17:00.582006,CUST-0014,research_institute,LAB-0712,lab_equipment,16,1489.77,23836.31,68.79
TXN-003167,2025-02-28T00:17:00.582006,CUST-0010,research_institute,LAB-0519,lab_equipment,3,694.51,2083.53,49.72
TXN-003167,2025-02-28T00:17:00.582006,CUST-0010,research_institute,CON-0819,consumables,14,116.29,1628.11,60.29
TXN-003167,2025-02-28T00:17:00.582006,CUST-0010,research_institute,CON-0563,consumables,1,41.81,41.81,69.22
TXN-003168,2024-12-10T00:17:00.582006,CUST-0146,pharma_enterprise,INS-0903,instruments,12,15972.79,191673.5,35.99
TXN-003168,2024-12-10T00:17:00.582006,CUST-0146,pharma_enterprise,CON-0650,consumables,8,128.19,1025.52,39.22
TXN-003168,2024-12-10T00:17:00.582006,CUST-0146,pharma_enterprise,INS-0240,instruments,12,14995.27,179943.22,65.87
TXN-003169,2024-09-05T00:17:00.582006,CUST-0177,research_institute,CON-0639,consumables,17,95.95,1631.12,70.96
TXN-003169,2024-09-05T00:17:00.582006,CUST-0177,research_institute,LAB-0471,lab_equipment,2,332.3,664.6,61.54
TXN-003169,2024-09-05T00:17:00.582006,CUST-0177,research_institute,INS-0004,instruments,7,7263.27,50842.92,42.04
TXN-003170,2025-03-16T00:17:00.582006,CUST-0116,research_institute,REA-0201,reagents,13,182.19,2368.41,85.59
TXN-003170,2025-03-16T00:17:00.582006,CUST-0116,research_institute,CON-0779,consumables,5,146.25,731.26,20.41
TXN-003171,2025-02-01T00:17:00.582006,CUST-0079,academic,CON-0701,consumables,15,106.95,1604.18,17.44
TXN-003171,2025-02-01T00:17:00.582006,CUST-0079,academic,CHE-0843,chemicals,11,602.16,6623.72,87.6
TXN-003171,2025-02-01T00:17:00.582006,CUST-0079,academic,LAB-0575,lab_equipment,7,1606.91,11248.39,98.62
TXN-003172,2025-05-22T00:17:00.582006,CUST-0012,biotech_startup,INS-0936,instruments,6,11413.37,68480.21,79.91
TXN-003172,2025-05-22T00:17:00.582006,CUST-0012,biotech_startup,LAB-0194,lab_equipment,19,804.06,15277.21,32.18
TXN-003172,2025-05-22T00:17:00.582006,CUST-0012,biotech_startup,CHE-0738,chemicals,19,37.12,705.22,87.48
TXN-003172,2025-05-22T00:17:00.582006,CUST-0012,biotech_startup,CHE-0164,chemicals,16,306.06,4896.94,97.92
TXN-003172,2025-05-22T00:17:00.582006,CUST-0012,biotech_startup,LAB-0553,lab_equipment,15,730.74,10961.17,22.92
TXN-003173,2024-09-21T00:17:00.582006,CUST-0196,biotech_startup,CHE-0496,chemicals,2,81.7,163.41,84.31
TXN-003173,2024-09-21T00:17:00.582006,CUST-0196,biotech_startup,INS-0824,instruments,13,13301.7,172922.12,29.69
TXN-003173,2024-09-21T00:17:00.582006,CUST-0196,biotech_startup,REA-0411,reagents,19,176.0,3343.99,44.58
TXN-003173,2024-09-21T00:17:00.582006,CUST-0196,biotech_startup,REA-0641,reagents,2,222.35,444.69,30.42
TXN-003173,2024-09-21T00:17:00.582006,CUST-0196,biotech_startup,INS-0742,instruments,7,10510.33,73572.28,82.63
TXN-003174,2025-02-25T00:17:00.582006,CUST-0121,biotech_startup,CON-0690,consumables,2,34.77,69.54,12.9
TXN-003174,2025-02-25T00:17:00.582006,CUST-0121,biotech_startup,CON-0579,consumables,6,79.88,479.26,30.03
TXN-003174,2025-02-25T00:17:00.582006,CUST-0121,biotech_startup,CON-0656,consumables,10,95.13,951.28,91.95
TXN-003174,2025-02-25T00:17:00.582006,CUST-0121,biotech_startup,LAB-0609,lab_equipment,5,1020.49,5102.43,13.59
TXN-003174,2025-02-25T00:17:00.582006,CUST-0121,biotech_startup,REA-0091,reagents,4,174.16,696.63,77.99
TXN-003174,2025-02-25T00:17:00.582006,CUST-0121,biotech_startup,REA-0669,reagents,17,218.52,3714.79,93.91
TXN-003175,2024-12-23T00:17:00.582006,CUST-0195,academic,INS-0910,instruments,8,6157.36,49258.92,70.96
TXN-003175,2024-12-23T00:17:00.582006,CUST-0195,academic,LAB-0471,lab_equipment,10,339.01,3390.07,80.97
TXN-003175,2024-12-23T00:17:00.582006,CUST-0195,academic,CHE-0836,chemicals,4,410.27,1641.1,98.66
TXN-003175,2024-12-23T00:17:00.582006,CUST-0195,academic,CON-0960,consumables,2,37.78,75.57,34.74
TXN-003175,2024-12-23T00:17:00.582006,CUST-0195,academic,INS-0631,instruments,6,14857.4,89144.38,52.04
TXN-003175,2024-12-23T00:17:00.582006,CUST-0195,academic,CON-0035,consumables,12,70.95,851.39,84.42
TXN-003176,2025-02-03T00:17:00.582006,CUST-0017,academic,LAB-0663,lab_equipment,17,1461.9,24852.22,54.92
TXN-003176,2025-02-03T00:17:00.582006,CUST-0017,academic,INS-0578,instruments,5,17011.91,85059.53,36.22
TXN-003177,2024-08-19T00:17:00.582006,CUST-0130,pharma_enterprise,REA-0522,reagents,1,423.69,423.69,24.29
TXN-003177,2024-08-19T00:17:00.582006,CUST-0130,pharma_enterprise,CON-0521,consumables,11,131.47,1446.16,84.62
TXN-003177,2024-08-19T00:17:00.582006,CUST-0130,pharma_enterprise,CON-0757,consumables,7,180.77,1265.41,53.74
TXN-003177,2024-08-19T00:17:00.582006,CUST-0130,pharma_enterprise,REA-0590,reagents,9,236.13,2125.2,80.35
TXN-003177,2024-08-19T00:17:00.582006,CUST-0130,pharma_enterprise,INS-0654,instruments,8,2945.74,23565.92,64.15
TXN-003178,2024-12-30T00:17:00.582006,CUST-0182,academic,LAB-0575,lab_equipment,12,1465.1,17581.17,48.01
TXN-003178,2024-12-30T00:17:00.582006,CUST-0182,academic,INS-0628,instruments,9,6376.03,57384.25,56.51
TXN-003178,2024-12-30T00:17:00.582006,CUST-0182,academic,LAB-0976,lab_equipment,17,315.43,5362.23,57.31
TXN-003178,2024-12-30T00:17:00.582006,CUST-0182,academic,LAB-0422,lab_equipment,19,1054.32,20032.01,97.49
TXN-003179,2024-10-20T00:17:00.582006,CUST-0179,biotech_startup,CON-0089,consumables,12,171.37,2056.49,26.95
TXN-003179,2024-10-20T00:17:00.582006,CUST-0179,biotech_startup,INS-0861,instruments,19,14091.07,267730.36,96.05
TXN-003179,2024-10-20T00:17:00.582006,CUST-0179,biotech_startup,REA-0441,reagents,9,333.74,3003.67,24.44
TXN-003179,2024-10-20T00:17:00.582006,CUST-0179,biotech_startup,REA-0474,reagents,3,384.66,1153.98,38.2
TXN-003179,2024-10-20T00:17:00.582006,CUST-0179,biotech_startup,LAB-0827,lab_equipment,8,1519.4,12155.17,45.38
TXN-003179,2024-10-20T00:17:00.582006,CUST-0179,biotech_startup,CHE-0924,chemicals,2,459.9,919.79,20.92
TXN-003180,2025-05-02T00:17:00.582006,CUST-0048,biotech_startup,CHE-0125,chemicals,13,642.1,8347.34,32.68
TXN-003180,2025-05-02T00:17:00.582006,CUST-0048,biotech_startup,REA-0582,reagents,12,197.81,2373.71,91.6
TXN-003180,2025-05-02T00:17:00.582006,CUST-0048,biotech_startup,INS-0085,instruments,3,21660.26,64980.79,60.08
TXN-003180,2025-05-02T00:17:00.582006,CUST-0048,biotech_startup,INS-0791,instruments,11,2251.6,24767.65,65.15
TXN-003180,2025-05-02T00:17:00.582006,CUST-0048,biotech_startup,LAB-0938,lab_equipment,2,841.39,1682.77,60.37
TXN-003181,2025-01-17T00:17:00.582006,CUST-0169,academic,LAB-0825,lab_equipment,7,810.91,5676.4,16.94
TXN-003181,2025-01-17T00:17:00.582006,CUST-0169,academic,INS-0376,instruments,9,4014.99,36134.94,77.43
TXN-003181,2025-01-17T00:17:00.582006,CUST-0169,academic,CHE-0353,chemicals,7,547.73,3834.08,12.02
TXN-003181,2025-01-17T00:17:00.582006,CUST-0169,academic,INS-0021,instruments,13,20041.2,260535.56,69.59
TXN-003181,2025-01-17T00:17:00.582006,CUST-0169,academic,CHE-0134,chemicals,19,620.02,11780.44,10.81
TXN-003182,2025-01-06T00:17:00.582006,CUST-0038,academic,LAB-0180,lab_equipment,4,247.42,989.69,71.68
TXN-003182,2025-01-06T00:17:00.582006,CUST-0038,academic,INS-0787,instruments,9,18121.23,163091.09,48.43
TXN-003183,2025-06-16T00:17:00.582006,CUST-0135,biotech_startup,CHE-0542,chemicals,8,424.65,3397.23,88.28
TXN-003183,2025-06-16T00:17:00.582006,CUST-0135,biotech_startup,CON-0171,consumables,19,158.2,3005.72,57.27
TXN-003183,2025-06-16T00:17:00.582006,CUST-0135,biotech_startup,REA-0365,reagents,15,303.44,4551.54,52.82
TXN-003183,2025-06-16T00:17:00.582006,CUST-0135,biotech_startup,REA-0278,reagents,10,63.77,637.69,99.26
TXN-003183,2025-06-16T00:17:00.582006,CUST-0135,biotech_startup,LAB-0309,lab_equipment,5,1394.99,6974.97,73.94
TXN-003183,2025-06-16T00:17:00.582006,CUST-0135,biotech_startup,CHE-0320,chemicals,6,80.14,480.84,79.77
TXN-003184,2025-03-20T00:17:00.582006,CUST-0108,pharma_enterprise,INS-0982,instruments,2,5449.91,10899.81,14.18
TXN-003184,2025-03-20T00:17:00.582006,CUST-0108,pharma_enterprise,REA-0345,reagents,1,440.05,440.05,60.09
TXN-003184,2025-03-20T00:17:00.582006,CUST-0108,pharma_enterprise,CON-0045,consumables,4,136.29,545.17,85.71
TXN-003184,2025-03-20T00:17:00.582006,CUST-0108,pharma_enterprise,CHE-0476,chemicals,18,538.88,9699.8,62.71
TXN-003185,2024-11-10T00:17:00.582006,CUST-0145,research_institute,CHE-0152,chemicals,3,306.59,919.78,57.71
TXN-003185,2024-11-10T00:17:00.582006,CUST-0145,research_institute,INS-0209,instruments,3,8942.01,26826.04,60.66
TXN-003185,2024-11-10T00:17:00.582006,CUST-0145,research_institute,LAB-0976,lab_equipment,19,313.38,5954.24,14.97
TXN-003185,2024-11-10T00:17:00.582006,CUST-0145,research_institute,CHE-0347,chemicals,12,713.8,8565.6,10.51
TXN-003185,2024-11-10T00:17:00.582006,CUST-0145,research_institute,LAB-0445,lab_equipment,18,1305.95,23507.18,27.84
TXN-003185,2024-11-10T00:17:00.582006,CUST-0145,research_institute,INS-0530,instruments,1,17036.02,17036.02,99.21
TXN-003186,2025-01-10T00:17:00.582006,CUST-0144,academic,LAB-0015,lab_equipment,16,1576.54,25224.63,35.93
TXN-003186,2025-01-10T00:17:00.582006,CUST-0144,academic,REA-0273,reagents,9,266.27,2396.39,31.33
TXN-003187,2025-07-26T00:17:00.582006,CUST-0057,research_institute,LAB-0157,lab_equipment,12,285.4,3424.84,36.19
TXN-003188,2024-10-19T00:17:00.582006,CUST-0084,research_institute,LAB-0322,lab_equipment,4,1413.7,5654.82,74.35
TXN-003189,2025-04-30T00:17:00.582006,CUST-0154,research_institute,LAB-0796,lab_equipment,19,1326.79,25209.06,40.83
TXN-003189,2025-04-30T00:17:00.582006,CUST-0154,research_institute,REA-0705,reagents,2,336.51,673.01,48.35
TXN-003189,2025-04-30T00:17:00.582006,CUST-0154,research_institute,INS-0704,instruments,8,7786.28,62290.27,95.62
TXN-003189,2025-04-30T00:17:00.582006,CUST-0154,research_institute,CHE-0428,chemicals,18,640.35,11526.37,22.92
TXN-003189,2025-04-30T00:17:00.582006,CUST-0154,research_institute,INS-0826,instruments,18,11827.94,212902.94,42.55
TXN-003189,2025-04-30T00:17:00.582006,CUST-0154,research_institute,CON-0490,consumables,3,156.25,468.76,75.59
TXN-003190,2024-09-17T00:17:00.582006,CUST-0174,research_institute,REA-0842,reagents,1,244.17,244.17,41.17
TXN-003190,2024-09-17T00:17:00.582006,CUST-0174,research_institute,LAB-0993,lab_equipment,19,885.21,16819.02,71.34
TXN-003190,2024-09-17T00:17:00.582006,CUST-0174,research_institute,INS-0617,instruments,5,1121.27,5606.36,31.9
TXN-003190,2024-09-17T00:17:00.582006,CUST-0174,research_institute,REA-0951,reagents,15,226.9,3403.55,45.23
TXN-003190,2024-09-17T00:17:00.582006,CUST-0174,research_institute,INS-0376,instruments,4,3997.09,15988.36,20.26
TXN-003190,2024-09-17T00:17:00.582006,CUST-0174,research_institute,CON-0873,consumables,6,143.01,858.08,71.24
TXN-003191,2025-07-13T00:17:00.582006,CUST-0115,research_institute,CON-0804,consumables,19,146.05,2774.9,40.34
TXN-003191,2025-07-13T00:17:00.582006,CUST-0115,research_institute,CON-0052,consumables,16,69.22,1107.59,90.64
TXN-003191,2025-07-13T00:17:00.582006,CUST-0115,research_institute,INS-0824,instruments,5,11900.1,59500.51,76.71
TXN-003191,2025-07-13T00:17:00.582006,CUST-0115,research_institute,CHE-0955,chemicals,16,448.31,7173.0,34.74
TXN-003192,2025-04-16T00:17:00.582006,CUST-0102,biotech_startup,CHE-0754,chemicals,3,159.22,477.65,33.33
TXN-003192,2025-04-16T00:17:00.582006,CUST-0102,biotech_startup,CON-0238,consumables,13,164.07,2132.9,84.32
TXN-003192,2025-04-16T00:17:00.582006,CUST-0102,biotech_startup,LAB-0333,lab_equipment,10,880.49,8804.95,54.56
TXN-003193,2025-02-14T00:17:00.582006,CUST-0063,academic,CON-0449,consumables,8,99.55,796.39,34.09
TXN-003193,2025-02-14T00:17:00.582006,CUST-0063,academic,LAB-0886,lab_equipment,10,1148.35,11483.5,46.76
TXN-003193,2025-02-14T00:17:00.582006,CUST-0063,academic,REA-0212,reagents,8,394.12,3152.96,58.2
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,INS-0054,instruments,8,12205.82,97646.57,80.47
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,CHE-0700,chemicals,7,72.38,506.68,62.95
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,CHE-0747,chemicals,13,851.38,11067.92,71.15
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,CON-0367,consumables,13,200.5,2606.55,66.8
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,REA-0469,reagents,1,107.4,107.4,43.76
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,CON-0849,consumables,19,47.49,902.22,74.83
TXN-003194,2025-03-17T00:17:00.582006,CUST-0095,pharma_enterprise,REA-0597,reagents,10,378.47,3784.7,62.85
TXN-003195,2024-09-06T00:17:00.582006,CUST-0179,biotech_startup,LAB-0847,lab_equipment,10,1615.84,16158.38,96.86
TXN-003196,2024-09-01T00:17:00.582006,CUST-0131,biotech_startup,LAB-0157,lab_equipment,19,298.65,5674.35,23.19
TXN-003197,2025-08-09T00:17:00.582006,CUST-0025,pharma_enterprise,CON-0960,consumables,6,49.87,299.24,88.06
TXN-003197,2025-08-09T00:17:00.582006,CUST-0025,pharma_enterprise,LAB-0753,lab_equipment,13,437.76,5690.93,53.56
TXN-003197,2025-08-09T00:17:00.582006,CUST-0025,pharma_enterprise,REA-0585,reagents,6,232.07,1392.44,12.68
TXN-003198,2024-12-21T00:17:00.582006,CUST-0074,research_institute,CHE-0453,chemicals,19,466.1,8855.85,92.8
TXN-003198,2024-12-21T00:17:00.582006,CUST-0074,research_institute,CHE-0136,chemicals,7,430.3,3012.08,67.29
TXN-003198,2024-12-21T00:17:00.582006,CUST-0074,research_institute,LAB-0974,lab_equipment,6,1268.46,7610.77,20.03
TXN-003198,2024-12-21T00:17:00.582006,CUST-0074,research_institute,CHE-0707,chemicals,5,389.86,1949.31,63.53
TXN-003198,2024-12-21T00:17:00.582006,CUST-0074,research_institute,CON-0656,consumables,1,91.86,91.86,61.61
TXN-003198,2024-12-21T00:17:00.582006,CUST-0074,research_institute,INS-0209,instruments,5,8676.77,43383.86,22.59
TXN-003199,2025-07-10T00:17:00.582006,CUST-0001,academic,INS-0530,instruments,11,17473.18,192204.99,33.66
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,LAB-0106,lab_equipment,5,1317.18,6585.9,38.68
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,LAB-0055,lab_equipment,2,1453.66,2907.32,22.75
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,CHE-0384,chemicals,3,387.49,1162.48,32.07
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,CHE-0400,chemicals,8,319.38,2555.03,40.01
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,REA-0539,reagents,9,99.8,898.17,44.74
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,CON-0159,consumables,17,166.16,2824.69,25.6
TXN-003200,2025-04-11T00:17:00.582006,CUST-0014,research_institute,CON-0375,consumables,13,132.27,1719.56,50.72
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,CON-0766,consumables,8,12.27,98.16,94.13
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,REA-0273,reagents,16,273.77,4380.3,82.79
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,CON-0069,consumables,8,23.22,185.8,47.83
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,REA-0382,reagents,10,308.42,3084.24,28.23
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,CON-0416,consumables,13,46.87,609.3,13.87
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,CON-0529,consumables,16,139.62,2233.98,98.72
TXN-003201,2024-11-01T00:17:00.582006,CUST-0045,academic,LAB-0568,lab_equipment,12,1118.29,13419.44,16.07
TXN-003202,2025-07-31T00:17:00.582006,CUST-0080,academic,CON-0865,consumables,13,138.61,1801.97,50.8
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,CON-0214,consumables,4,108.81,435.22,16.95
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,CON-0484,consumables,17,51.64,877.8,16.22
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,REA-0602,reagents,15,145.67,2184.99,71.41
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,REA-0782,reagents,1,268.7,268.7,64.48
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,LAB-0514,lab_equipment,13,861.93,11205.06,79.2
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,INS-0751,instruments,14,7799.78,109196.95,67.72
TXN-003203,2025-06-29T00:17:00.582006,CUST-0146,pharma_enterprise,REA-0258,reagents,4,131.63,526.53,75.06
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,CHE-0621,chemicals,15,130.61,1959.13,35.32
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,CHE-0320,chemicals,19,59.84,1136.88,80.61
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,LAB-0921,lab_equipment,9,1485.33,13367.99,31.72
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,INS-0216,instruments,16,16282.56,260520.96,41.37
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,INS-0220,instruments,12,9759.58,117114.99,55.41
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,CON-0432,consumables,14,101.53,1421.48,12.11
TXN-003204,2024-10-13T00:17:00.582006,CUST-0172,academic,CON-0946,consumables,8,51.59,412.71,76.75
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,CON-0001,consumables,16,140.74,2251.82,56.67
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,INS-0093,instruments,9,19323.01,173907.09,62.52
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,LAB-0118,lab_equipment,19,353.27,6712.15,89.89
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,INS-0183,instruments,9,15898.42,143085.75,47.57
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,REA-0018,reagents,4,316.58,1266.32,84.72
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,CHE-0855,chemicals,14,185.59,2598.29,58.5
TXN-003205,2024-09-21T00:17:00.582006,CUST-0109,academic,CHE-0527,chemicals,7,115.08,805.58,63.97
TXN-003206,2024-09-11T00:17:00.582006,CUST-0016,research_institute,LAB-0090,lab_equipment,8,1574.53,12596.25,46.55
TXN-003206,2024-09-11T00:17:00.582006,CUST-0016,research_institute,REA-0319,reagents,14,330.49,4626.93,40.5
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,CHE-0285,chemicals,17,708.73,12048.4,71.23
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,CHE-0683,chemicals,13,288.18,3746.34,33.3
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,REA-0762,reagents,9,321.73,2895.55,38.15
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,CON-0849,consumables,17,35.13,597.29,49.43
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,LAB-0387,lab_equipment,3,1061.73,3185.19,63.18
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,CHE-0711,chemicals,10,214.02,2140.19,15.55
TXN-003207,2025-06-25T00:17:00.582006,CUST-0159,academic,CHE-0283,chemicals,5,542.24,2711.21,60.65
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,CHE-0867,chemicals,18,466.94,8404.85,23.66
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,INS-0436,instruments,5,23511.9,117559.49,61.53
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,REA-0565,reagents,10,128.58,1285.78,85.92
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,LAB-0677,lab_equipment,15,546.64,8199.55,86.63
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,CHE-0126,chemicals,2,720.37,1440.73,71.89
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,REA-0793,reagents,1,125.61,125.61,94.6
TXN-003208,2025-03-20T00:17:00.582006,CUST-0180,research_institute,INS-0965,instruments,8,23351.33,186810.65,79.51
TXN-003209,2025-01-25T00:17:00.582006,CUST-0084,research_institute,CHE-0320,chemicals,11,67.52,742.68,97.6
TXN-003209,2025-01-25T00:17:00.582006,CUST-0084,research_institute,INS-0861,instruments,15,12424.45,186366.73,89.92
TXN-003210,2024-09-30T00:17:00.582006,CUST-0054,biotech_startup,CON-0402,consumables,16,155.73,2491.65,69.6
TXN-003210,2024-09-30T00:17:00.582006,CUST-0054,biotech_startup,CHE-0953,chemicals,16,264.17,4226.64,73.59
TXN-003210,2024-09-30T00:17:00.582006,CUST-0054,biotech_startup,INS-0413,instruments,8,14312.4,114499.17,96.45
TXN-003210,2024-09-30T00:17:00.582006,CUST-0054,biotech_startup,CON-0613,consumables,6,124.58,747.47,57.86
TXN-003210,2024-09-30T00:17:00.582006,CUST-0054,biotech_startup,CHE-0876,chemicals,13,396.06,5148.74,49.01
TXN-003210,2024-09-30T00:17:00.582006,CUST-0054,biotech_startup,CHE-0068,chemicals,6,539.1,3234.58,89.39
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,CHE-0437,chemicals,6,441.36,2648.14,87.83
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,INS-0784,instruments,3,3055.68,9167.04,14.91
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,INS-0627,instruments,10,15701.02,157010.2,45.74
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,LAB-0680,lab_equipment,18,1266.44,22795.88,43.0
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,CHE-0259,chemicals,8,495.29,3962.33,23.38
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,CHE-0476,chemicals,17,445.69,7576.79,90.61
TXN-003211,2024-09-29T00:17:00.582006,CUST-0151,biotech_startup,CHE-0947,chemicals,1,803.86,803.86,12.79
TXN-003212,2025-03-03T00:17:00.582006,CUST-0040,research_institute,INS-0216,instruments,7,14700.11,102900.79,87.1
TXN-003212,2025-03-03T00:17:00.582006,CUST-0040,research_institute,REA-0597,reagents,18,354.47,6380.51,76.68
TXN-003212,2025-03-03T00:17:00.582006,CUST-0040,research_institute,REA-0551,reagents,2,363.91,727.83,32.4
