transaction_id,date,customer_id,segment,sku,product_name,category,supplier,quantity,unit_price,base_price,total_amount,country,weight_kg,is_real_data,data_source
UCI002474,2024-11-29,BIO9174,Biotech Startup,LS97391,Spectrometer Standard 3812,instruments,Sigma-Aldrich,18,162.00688512455324,74.3219767800241,5621.09887351002,United Kingdom,6.587732361359291,True,UCI Online Retail II
UCI002475,2025-03-08,CRO4036,CRO,LS80509,Lab Supply Advanced 5277,safety_equipment,Bio-Rad,11,769.7277904381584,393.9551047361374,7679.3253660424025,United Kingdom,4.681953915242421,True,UCI Online Retail II
UCI002476,2025-03-03,CRO6651,CRO,LS59261,Incubator Basic 5685,lab_equipment,Thermo Fisher,4,228.0595135780633,305.49755400533076,2996.8892928944906,United Kingdom,3.754030920531276,True,UCI Online Retail II
UCI002477,2024-08-10,GOV2649,Government Lab,LS30101,pH Meter Basic 8200,instruments,Bio-Rad,6,385.5872656262471,543.0207424513188,2282.2725809068857,United Kingdom,7.379645081771184,True,UCI Online Retail II
UCI002478,2025-08-09,CRO8017,CRO,LS25597,Chromatograph Basic 1058,instruments,Sigma-Aldrich,14,1263.4139895487956,436.85836112288524,4020.2216017510214,United Kingdom,3.0041362911584577,True,UCI Online Retail II
UCI002479,2025-04-09,GOV8437,Government Lab,LS50877,Chromatograph Elite 9134,instruments,Sigma-Aldrich,17,3663.473796474711,1881.712039843009,20671.947939897014,United Kingdom,3.6161850739597545,True,UCI Online Retail II
UCI002480,2025-07-28,CRO7987,CRO,LS37572,Tips Advanced 8223,consumables,Sigma-Aldrich,4,555.6544242726766,75.96995326159585,411.8073486066773,United Kingdom,9.232897584194768,True,UCI Online Retail II
UCI002481,2025-05-09,GOV6133,Government Lab,LS93928,Lab Supply Pro 1490,safety_equipment,Sigma-Aldrich,16,326.3669214633179,118.98710168660294,4497.076394482384,United Kingdom,5.875878750930234,True,UCI Online Retail II
UCI002482,2024-09-06,GOV3586,Government Lab,LS84107,Chromatograph Standard 4652,instruments,Bio-Rad,7,121.09335493757995,330.2992596940531,404.81108001134345,United Kingdom,9.68046999275927,True,UCI Online Retail II
UCI002483,2025-04-10,GOV2937,Government Lab,LS78325,Spectrometer Standard 3787,instruments,Eppendorf,16,721.0555093980548,318.1740711347637,34691.34354100763,United Kingdom,8.32788302889803,True,UCI Online Retail II
UCI002484,2024-08-12,RES5082,Research Institute,LS12500,pH Meter Pro 673,instruments,Thermo Fisher,18,2778.411900051861,1089.156318911982,39948.299902360886,United Kingdom,2.381753309656586,True,UCI Online Retail II
UCI002485,2025-04-13,BIO6403,Biotech Startup,LS20912,Buffer Solution Standard 3338,reagents,Bio-Rad,2,491.78936776063085,273.33583751928614,1242.471304378044,United Kingdom,1.0804336178247753,True,UCI Online Retail II
UCI002486,2024-09-24,ACA2136,Academic,LS74755,Lab Supply Standard 1208,safety_equipment,Bio-Rad,3,952.5492334066298,2851.3053131268653,6711.864824228193,United Kingdom,1.2983104577491895,True,UCI Online Retail II
UCI002487,2025-01-09,BIO3329,Biotech Startup,LS20599,Slides Elite 7531,consumables,Thermo Fisher,5,1502.3025788676687,390.3386795244317,2035.6363523311043,United Kingdom,3.2495318070788857,True,UCI Online Retail II
UCI002488,2024-08-28,GOV3460,Government Lab,LS26793,pH Meter Advanced 1411,instruments,Eppendorf,9,1154.206185423456,3129.845139523327,21199.77042975353,United Kingdom,6.083074623439546,True,UCI Online Retail II
UCI002489,2024-12-22,RES9038,Research Institute,LS82492,Tubes Advanced 2387,consumables,Thermo Fisher,14,58.06171159270898,18.716926677523098,1086.4784168672709,United Kingdom,8.014175743492498,True,UCI Online Retail II
UCI002490,2025-08-01,ACA2420,Academic,LS32025,Tubes Advanced 6949,consumables,Thermo Fisher,15,1263.9964485365258,2868.6354521983194,46934.250488975405,United Kingdom,6.620979788983461,True,UCI Online Retail II
UCI002491,2025-06-14,RES7502,Research Institute,LS66439,Spectrometer Standard 3594,instruments,Thermo Fisher,18,919.3561898119192,1580.7708314205906,29491.01183499569,United Kingdom,0.9430497253492882,True,UCI Online Retail II
UCI002492,2024-12-20,ACA4502,Academic,LS96537,Tips Elite 8617,consumables,Sigma-Aldrich,18,1347.9917393348585,588.600425455498,24383.42192190799,United Kingdom,6.2962996244638045,True,UCI Online Retail II
UCI002493,2024-11-27,PHA6428,Pharma Enterprise,LS38294,Lab Supply Elite 9062,safety_equipment,Bio-Rad,3,1782.1593220989646,3079.865202202022,1866.632738193987,United Kingdom,6.071319031328742,True,UCI Online Retail II
UCI002494,2025-03-22,PHA7796,Pharma Enterprise,LS16370,Plates Elite 2882,consumables,Sigma-Aldrich,8,2107.6111289347755,2451.8091340965725,12514.6008629774,United Kingdom,8.346774439936565,True,UCI Online Retail II
UCI002495,2024-10-28,PHA9375,Pharma Enterprise,LS40610,Growth Medium Basic 8613,reagents,Eppendorf,1,1022.4479916168013,2569.1299076947594,1035.4435887843579,United Kingdom,1.2178216482730295,True,UCI Online Retail II
UCI002496,2025-02-10,GOV8742,Government Lab,LS17049,Slides Elite 2709,consumables,Eppendorf,7,490.5007648066672,95.70721391485439,713.2298962949717,United Kingdom,5.502473649800116,True,UCI Online Retail II
UCI002497,2024-12-19,CRO5610,CRO,LS25389,Slides Elite 7544,consumables,Thermo Fisher,18,2767.3647914998874,2122.975486945844,30802.660251978505,United Kingdom,0.25381124719170156,True,UCI Online Retail II
UCI002498,2025-03-03,ACA5932,Academic,LS56223,Lab Supply Elite 8304,safety_equipment,Thermo Fisher,11,892.4229874382693,528.7105462739654,14952.189654733773,United Kingdom,6.809439937709641,True,UCI Online Retail II
UCI002499,2025-06-30,PHA2850,Pharma Enterprise,LS91119,Enzyme Standard 404,reagents,Thermo Fisher,18,575.3785038547963,587.1932906025561,27404.335380852004,United Kingdom,8.855910732054143,True,UCI Online Retail II
UCI002500,2025-01-31,RES7082,Research Institute,LS54751,Tips Standard 9671,consumables,Bio-Rad,6,1118.5160279413903,1174.7739079958096,21126.564263886285,United Kingdom,6.20115075490261,True,UCI Online Retail II
UCI002501,2024-12-21,RES8272,Research Institute,LS31826,Plates Pro 4299,consumables,Bio-Rad,13,414.56870867129936,662.3507222612944,9769.804341413059,United Kingdom,0.402118225314562,True,UCI Online Retail II
UCI002502,2024-08-10,PHA3977,Pharma Enterprise,LS15262,Tubes Basic 1519,consumables,Thermo Fisher,20,2418.230974979293,2640.4878301555113,41705.090940388254,United Kingdom,4.869462433141692,True,UCI Online Retail II
UCI002503,2024-12-21,CRO1627,CRO,LS91956,Salt Standard 2877,chemicals,Thermo Fisher,11,216.66867731217326,67.27445039820611,2734.8641169358093,United Kingdom,8.203654738966216,True,UCI Online Retail II
UCI002504,2025-03-27,PHA1941,Pharma Enterprise,LS68129,Plates Pro 3962,consumables,Sigma-Aldrich,14,2818.7017084802856,1779.9962605815012,13797.90583229846,United Kingdom,3.2389719328395143,True,UCI Online Retail II
UCI002505,2025-01-21,BIO3521,Biotech Startup,LS92709,pH Meter Elite 8214,instruments,Eppendorf,8,37.93269099194799,41.154929207453605,858.5831775570194,United Kingdom,7.491062064965015,True,UCI Online Retail II
UCI002506,2024-12-16,GOV2808,Government Lab,LS62361,Tubes Basic 2371,consumables,Sigma-Aldrich,11,648.8941331839201,974.1317289197193,10955.170612817214,United Kingdom,7.131754758953158,True,UCI Online Retail II
UCI002507,2025-04-21,PHA2167,Pharma Enterprise,LS53979,Tubes Standard 9265,consumables,Sigma-Aldrich,11,249.30865902836194,105.7250184779301,2417.0272174052734,United Kingdom,3.1452853642861474,True,UCI Online Retail II
UCI002508,2024-08-22,GOV3172,Government Lab,LS64313,Lab Supply Pro 9886,safety_equipment,Eppendorf,3,355.38334368693006,1004.9758083573086,3890.5895135298615,United Kingdom,9.973943608808716,True,UCI Online Retail II
UCI002509,2025-01-27,PHA1121,Pharma Enterprise,LS34543,Plates Standard 345,consumables,Sigma-Aldrich,5,271.48415483301227,276.8021445495534,1787.5286296090658,United Kingdom,7.744300040805424,True,UCI Online Retail II
UCI002510,2025-07-01,RES6320,Research Institute,LS13329,Salt Standard 3800,chemicals,Thermo Fisher,10,2951.7053626327433,2287.2974090719645,20339.918576478794,United Kingdom,8.244840708644897,True,UCI Online Retail II
UCI002511,2024-11-18,CRO4769,CRO,LS10059,Growth Medium Pro 1557,reagents,Sigma-Aldrich,20,3825.8054039353283,731.2842827441857,49913.116014153245,United Kingdom,8.912270247998643,True,UCI Online Retail II
UCI002512,2024-11-22,PHA7172,Pharma Enterprise,LS80746,Filters Advanced 6803,consumables,Bio-Rad,8,287.1301875945,240.4642407375162,1872.8831481513814,United Kingdom,5.805417339841646,True,UCI Online Retail II
UCI002513,2024-11-17,PHA4038,Pharma Enterprise,LS86191,Tubes Pro 4170,consumables,Eppendorf,2,1409.3486619053012,555.1370387188523,1196.22022494726,United Kingdom,2.7921195230664684,True,UCI Online Retail II
UCI002514,2025-05-17,BIO9199,Biotech Startup,LS90218,Filters Pro 8905,consumables,Eppendorf,15,979.1439943961191,939.4007005396946,30808.26086686155,United Kingdom,9.85301465261182,True,UCI Online Retail II
UCI002515,2024-09-01,GOV2905,Government Lab,LS50908,Filters Basic 1784,consumables,Bio-Rad,11,601.0904132679516,629.9079097654269,7675.400085559957,United Kingdom,0.8621187746450909,True,UCI Online Retail II
UCI002516,2025-05-27,PHA6451,Pharma Enterprise,LS26844,Lab Supply Elite 1835,safety_equipment,Thermo Fisher,5,720.9968778247874,452.68876312145693,5679.650310796648,United Kingdom,9.426836156381643,True,UCI Online Retail II
UCI002517,2025-06-12,PHA2025,Pharma Enterprise,LS12222,Indicator Basic 7266,chemicals,Sigma-Aldrich,16,694.071499649636,2923.307743689318,6581.660636625162,United Kingdom,3.0069657974017634,True,UCI Online Retail II
UCI002518,2025-05-20,ACA1831,Academic,LS66154,Spectrometer Basic 1427,instruments,Bio-Rad,15,1740.350149669039,2335.352815431186,9871.306653294165,United Kingdom,5.18365039967483,True,UCI Online Retail II
UCI002519,2024-10-02,CRO5697,CRO,LS94414,Growth Medium Elite 8720,reagents,Eppendorf,13,2908.7854987361156,433.72894855920777,27165.21205972767,United Kingdom,4.337175842099641,True,UCI Online Retail II
UCI002520,2025-07-18,CRO6222,CRO,LS16557,Growth Medium Elite 3465,reagents,Eppendorf,6,225.58453199616778,97.84652854039653,6000.068813813331,United Kingdom,9.694664101522438,True,UCI Online Retail II
UCI002521,2025-04-01,ACA3393,Academic,LS45364,Filters Pro 203,consumables,Thermo Fisher,3,3588.7822939628218,1248.571499639219,8804.075039946774,United Kingdom,1.2174876582493415,True,UCI Online Retail II
UCI002522,2024-09-26,RES6073,Research Institute,LS55982,Acid Pro 4299,chemicals,Sigma-Aldrich,12,2788.4986727915452,3314.7464102962713,5408.8957178661685,United Kingdom,4.224926544994554,True,UCI Online Retail II
UCI002523,2025-08-07,PHA7726,Pharma Enterprise,LS52746,Tubes Pro 5775,consumables,Bio-Rad,20,401.2989704832691,925.598314028087,27288.77676719638,United Kingdom,1.1942804838542642,True,UCI Online Retail II
UCI002524,2024-08-17,BIO4975,Biotech Startup,LS53632,Stain Elite 985,reagents,Bio-Rad,7,2000.8962409306635,533.4220439585843,15409.127661307026,United Kingdom,7.628886250490739,True,UCI Online Retail II
UCI002525,2025-01-07,GOV7129,Government Lab,LS83758,Filters Basic 9784,consumables,Thermo Fisher,3,1075.0344447319462,566.1411529088856,2231.0595971077637,United Kingdom,1.9102862370366274,True,UCI Online Retail II
UCI002526,2025-03-23,RES7847,Research Institute,LS83664,Pipette Advanced 6154,lab_equipment,Thermo Fisher,17,1661.9651935354557,239.605200023369,28444.80313532525,United Kingdom,5.6533436635987995,True,UCI Online Retail II
UCI002527,2024-08-22,ACA4060,Academic,LS11758,Growth Medium Basic 3980,reagents,Eppendorf,17,151.65656940935807,137.79275494463195,8264.603691859571,United Kingdom,8.656527916014593,True,UCI Online Retail II
UCI002528,2025-03-21,CRO4476,CRO,LS76465,Tubes Standard 7965,consumables,Bio-Rad,17,155.11483322887216,333.1819591455715,4800.906305174751,United Kingdom,9.912221954902835,True,UCI Online Retail II
UCI002529,2025-07-31,CRO6184,CRO,LS44814,Plates Pro 2668,consumables,Thermo Fisher,11,303.7376544740846,719.3506949505655,10020.439943951673,United Kingdom,8.216253244897825,True,UCI Online Retail II
UCI002530,2024-10-02,GOV6805,Government Lab,LS11962,Pipette Advanced 8773,lab_equipment,Eppendorf,3,194.2777668665137,437.5798892858021,1230.0271726074639,United Kingdom,0.523125926097981,True,UCI Online Retail II
UCI002531,2025-01-31,CRO9051,CRO,LS77481,Antibody Elite 1728,reagents,Eppendorf,3,4062.31273675922,3097.529246408454,5004.1965662024095,United Kingdom,8.323268917623896,True,UCI Online Retail II
UCI002532,2025-03-21,RES5017,Research Institute,LS75050,Tubes Standard 719,consumables,Eppendorf,17,3734.678092164184,2062.930516753665,40264.530208744356,United Kingdom,4.821677497748142,True,UCI Online Retail II
UCI002533,2024-09-20,CRO5927,CRO,LS68100,Acid Standard 3700,chemicals,Sigma-Aldrich,8,545.8952988042124,2535.812826812162,16072.252504073065,United Kingdom,8.230683231187433,True,UCI Online Retail II
UCI002534,2025-01-27,ACA6681,Academic,LS29384,Acid Advanced 2200,chemicals,Sigma-Aldrich,9,386.3160846175873,332.979168437715,2860.1188336335345,United Kingdom,2.9289692380605303,True,UCI Online Retail II
UCI002535,2024-11-22,ACA1512,Academic,LS43254,Plates Standard 9020,consumables,Eppendorf,5,656.3813487172652,300.3685366571596,4024.5787933619663,United Kingdom,7.873358961163943,True,UCI Online Retail II
UCI002536,2024-12-31,CRO4193,CRO,LS19181,Chromatograph Advanced 6427,instruments,Bio-Rad,5,3498.7035692094805,3277.2322380565734,20580.510986926245,United Kingdom,7.158428248833893,True,UCI Online Retail II
UCI002537,2024-09-09,BIO5270,Biotech Startup,LS86745,Centrifuge Pro 6780,lab_equipment,Sigma-Aldrich,20,912.7365700593956,2149.2516912704273,42627.17557084712,United Kingdom,3.1410710973486133,True,UCI Online Retail II
UCI002538,2025-03-15,CRO1602,CRO,LS19082,Lab Supply Advanced 5000,safety_equipment,Thermo Fisher,10,2229.283070722281,439.9445296458761,31377.796926611845,United Kingdom,6.093968065013547,True,UCI Online Retail II
UCI002539,2024-12-23,GOV1860,Government Lab,LS91322,Lab Supply Standard 8889,safety_equipment,Sigma-Aldrich,15,684.126476678941,1000.7227280879106,26447.01625344657,United Kingdom,5.2140921562626765,True,UCI Online Retail II
UCI002540,2025-01-31,CRO6726,CRO,LS33202,Plates Advanced 2651,consumables,Bio-Rad,11,2526.60877695849,1143.6207202560774,22774.98169391666,United Kingdom,8.259123973579754,True,UCI Online Retail II
UCI002541,2025-01-07,ACA4861,Academic,LS89057,Filters Pro 9363,consumables,Eppendorf,8,960.6989015501696,1301.5027781980211,22800.71808822252,United Kingdom,8.082725868474148,True,UCI Online Retail II
UCI002542,2025-03-18,CRO6698,CRO,LS78101,Tips Standard 9964,consumables,Sigma-Aldrich,4,472.8665787989925,627.838016019102,3774.459383241997,United Kingdom,5.282785823563085,True,UCI Online Retail II
UCI002543,2025-06-10,CRO5840,CRO,LS81430,pH Meter Basic 8507,instruments,Thermo Fisher,17,1377.1698366008825,636.1811822610305,27822.50274171289,United Kingdom,6.546700202515928,True,UCI Online Retail II
UCI002544,2025-02-07,RES5247,Research Institute,LS96507,Tubes Elite 606,consumables,Eppendorf,1,3572.7099636206153,1581.672125358215,666.7204537764283,United Kingdom,6.919918123563126,True,UCI Online Retail II
UCI002545,2024-08-31,PHA9730,Pharma Enterprise,LS58921,Stain Basic 7435,reagents,Bio-Rad,1,899.9549151745517,872.8522942530622,1079.4392560648862,United Kingdom,1.0713539240936323,True,UCI Online Retail II
UCI002546,2025-03-20,BIO4149,Biotech Startup,LS38417,Stain Pro 6728,reagents,Bio-Rad,13,2131.5271352391255,2896.8761850432466,21467.58306438298,United Kingdom,6.626762362282761,True,UCI Online Retail II
UCI002547,2024-08-20,RES3864,Research Institute,LS29824,Slides Pro 6814,consumables,Thermo Fisher,4,183.0448348777673,134.95543666244131,462.4808723865955,United Kingdom,0.2720580182319791,True,UCI Online Retail II
UCI002548,2025-07-21,BIO7362,Biotech Startup,LS65834,Enzyme Elite 9550,reagents,Bio-Rad,16,283.76388686757076,184.01287964849095,5127.695979135303,United Kingdom,2.5828017474410583,True,UCI Online Retail II
UCI002549,2025-06-17,BIO4821,Biotech Startup,LS85401,Tips Basic 8488,consumables,Sigma-Aldrich,17,538.0316728271989,947.5796909729445,16049.866610716112,United Kingdom,6.2825519813388055,True,UCI Online Retail II
UCI002550,2025-07-27,BIO4959,Biotech Startup,LS88878,Spectrometer Advanced 977,instruments,Bio-Rad,2,2149.181437396269,3048.808609098854,3210.186371858534,United Kingdom,8.420603400265948,True,UCI Online Retail II
UCI002551,2025-05-15,RES2696,Research Institute,LS18036,Salt Pro 8693,chemicals,Thermo Fisher,7,473.49111331341396,1062.6603886424436,7885.77603221512,United Kingdom,6.901155078016385,True,UCI Online Retail II
UCI002552,2025-04-20,RES1829,Research Institute,LS54258,Lab Supply Pro 1905,safety_equipment,Thermo Fisher,5,621.867667475821,158.0376790740469,6162.782051017915,United Kingdom,4.653114190921003,True,UCI Online Retail II
UCI002553,2025-04-13,BIO9253,Biotech Startup,LS99266,Slides Advanced 3297,consumables,Thermo Fisher,19,348.6759509524458,127.73211966988958,4553.425250602728,United Kingdom,5.462283854862372,True,UCI Online Retail II
UCI002554,2024-11-06,PHA2694,Pharma Enterprise,LS54343,Filters Advanced 8665,consumables,Thermo Fisher,10,790.284995214671,1058.6026258707104,2872.942785833061,United Kingdom,1.5581394673980673,True,UCI Online Retail II
UCI002555,2024-12-12,CRO2680,CRO,LS54004,Lab Supply Advanced 8827,safety_equipment,Thermo Fisher,14,693.9034634475233,277.4274172232245,11241.146470790518,United Kingdom,9.660434305954452,True,UCI Online Retail II
UCI002556,2025-07-20,PHA2449,Pharma Enterprise,LS88548,Filters Advanced 4080,consumables,Eppendorf,4,305.983618662962,1062.1360400204712,820.6024115274781,United Kingdom,8.512752727016826,True,UCI Online Retail II
UCI002557,2024-09-21,PHA5653,Pharma Enterprise,LS57833,Plates Standard 4075,consumables,Thermo Fisher,16,2262.7551882576777,399.81380763751673,16885.058506942278,United Kingdom,2.0903071505512707,True,UCI Online Retail II
UCI002558,2025-07-06,GOV5718,Government Lab,LS14214,Thermometer Standard 6146,instruments,Sigma-Aldrich,20,825.6592723908395,1713.2979794330638,9878.262095079139,United Kingdom,8.890497496918659,True,UCI Online Retail II
UCI002559,2025-01-10,ACA5993,Academic,LS91918,Plates Pro 9668,consumables,Sigma-Aldrich,13,1251.7456241754562,3345.806260733454,34987.16145576615,United Kingdom,1.5054658504279255,True,UCI Online Retail II
UCI002560,2024-09-30,GOV1244,Government Lab,LS45174,Slides Standard 1031,consumables,Sigma-Aldrich,14,1621.4114484623726,1705.395562550121,34822.963744969675,United Kingdom,8.084718702369285,True,UCI Online Retail II
UCI002561,2024-11-14,BIO8220,Biotech Startup,LS82590,Thermometer Pro 2390,instruments,Bio-Rad,9,47.449353197604125,6.992315353992499,367.60575043455316,United Kingdom,7.373890898958445,True,UCI Online Retail II
UCI002562,2025-03-13,CRO2372,CRO,LS48560,Antibody Basic 6684,reagents,Thermo Fisher,2,4368.888649282458,3932.268805162474,5716.058418408331,United Kingdom,3.0978064244127212,True,UCI Online Retail II
UCI002563,2025-01-25,BIO8197,Biotech Startup,LS94547,Acid Basic 9105,chemicals,Sigma-Aldrich,11,1058.2557010198457,2545.914510739501,30461.627353642318,United Kingdom,1.8364958297028833,True,UCI Online Retail II
UCI002564,2025-05-23,BIO3125,Biotech Startup,LS39796,Thermometer Pro 9891,instruments,Bio-Rad,10,519.5814018233004,1788.3175394042696,12982.95906779031,United Kingdom,4.6685728289231605,True,UCI Online Retail II
UCI002565,2025-01-23,CRO7782,CRO,LS93307,Indicator Elite 4136,chemicals,Thermo Fisher,5,470.4983982807998,261.0150854528112,3610.3069449808727,United Kingdom,5.995036333723837,True,UCI Online Retail II
UCI002566,2025-07-15,BIO9463,Biotech Startup,LS43084,Acid Standard 4784,chemicals,Bio-Rad,14,876.5311173465285,378.0349020275959,12633.045641542898,United Kingdom,2.34721601428383,True,UCI Online Retail II
UCI002567,2024-12-10,BIO6507,Biotech Startup,LS28776,Slides Pro 6808,consumables,Sigma-Aldrich,14,1226.9971243915281,1219.9009643980492,16079.653847544825,United Kingdom,4.634193800100092,True,UCI Online Retail II
UCI002568,2025-04-01,BIO1600,Biotech Startup,LS97573,Microscope Basic 7791,lab_equipment,Eppendorf,13,3308.0592586790867,2294.2406887267066,35846.60240931676,United Kingdom,6.553232266192383,True,UCI Online Retail II
UCI002569,2025-01-01,CRO7987,CRO,LS22254,Tubes Standard 6206,consumables,Thermo Fisher,20,306.66857909321,896.4132356264507,33394.87198903184,United Kingdom,9.405032980308407,True,UCI Online Retail II
UCI002570,2024-08-26,CRO7025,CRO,LS93870,Slides Standard 5981,consumables,Bio-Rad,8,1454.9965734081784,893.9106137170617,2197.021880084265,United Kingdom,7.5572148820351455,True,UCI Online Retail II
UCI002571,2024-11-23,PHA1876,Pharma Enterprise,LS59518,Lab Supply Pro 1675,safety_equipment,Bio-Rad,20,1022.3202825811711,623.2548131801327,8729.034598621309,United Kingdom,8.77400369536866,True,UCI Online Retail II
UCI002572,2024-09-04,BIO7331,Biotech Startup,LS72137,Microscope Advanced 5821,lab_equipment,Bio-Rad,19,1769.609820547011,2203.4497347972488,7110.165938739682,United Kingdom,7.8800226520134355,True,UCI Online Retail II
UCI002573,2025-04-17,CRO1279,CRO,LS10931,Incubator Elite 8758,lab_equipment,Eppendorf,3,1068.1474190234635,261.3638482992019,916.7951894809185,United Kingdom,5.59269722195367,True,UCI Online Retail II
UCI002574,2024-12-18,RES2650,Research Institute,LS45206,Slides Advanced 4379,consumables,Thermo Fisher,6,516.6603184058098,388.8574251378426,3618.5005493694875,United Kingdom,2.7295194733833554,True,UCI Online Retail II
UCI002575,2024-12-25,BIO7284,Biotech Startup,LS45310,Microscope Basic 1076,lab_equipment,Bio-Rad,12,4492.616076780572,1993.923372290645,43349.07360811727,United Kingdom,3.4931737209603706,True,UCI Online Retail II
UCI002576,2025-07-01,PHA5947,Pharma Enterprise,LS60481,Tips Standard 9783,consumables,Bio-Rad,9,1078.6128165143525,3161.5447093665152,21254.292090354797,United Kingdom,0.5394873683090092,True,UCI Online Retail II
UCI002577,2025-02-24,RES1021,Research Institute,LS22793,pH Meter Standard 860,instruments,Bio-Rad,17,1099.2124954280675,1639.3195311939924,16332.250243777522,United Kingdom,8.786291123828827,True,UCI Online Retail II
UCI002578,2025-07-21,RES5309,Research Institute,LS79338,pH Meter Pro 9375,instruments,Thermo Fisher,10,1174.4538112310909,1256.9538606970077,7477.508485497312,United Kingdom,9.7278587281049,True,UCI Online Retail II
UCI002579,2025-07-11,GOV1107,Government Lab,LS78438,Lab Supply Pro 8618,safety_equipment,Eppendorf,5,312.27141558111254,553.810250196726,3062.066278670742,United Kingdom,1.630249105029313,True,UCI Online Retail II
UCI002580,2025-04-14,ACA8591,Academic,LS22180,Buffer Solution Standard 6462,reagents,Bio-Rad,4,1599.497510522612,401.0713689710621,6681.2017229401845,United Kingdom,1.9580766645948555,True,UCI Online Retail II
UCI002581,2025-02-26,GOV3229,Government Lab,LS65189,Tubes Pro 6399,consumables,Bio-Rad,11,286.49287510577796,818.8272292614582,5737.792134179813,United Kingdom,3.227593695867245,True,UCI Online Retail II
UCI002582,2025-03-02,CRO2349,CRO,LS87537,Chromatograph Elite 7853,instruments,Sigma-Aldrich,16,1921.0080548743317,2899.2799360598074,11488.40853944203,United Kingdom,5.753273625331145,True,UCI Online Retail II
UCI002583,2024-12-22,PHA3977,Pharma Enterprise,LS98789,Tips Standard 1841,consumables,Eppendorf,11,1164.783425868041,857.0053021552216,16566.67271369832,United Kingdom,9.404080646411225,True,UCI Online Retail II
UCI002584,2025-03-06,CRO9068,CRO,LS50463,Plates Pro 9286,consumables,Sigma-Aldrich,5,1840.7462317876461,1753.0997383209808,10374.250783380789,United Kingdom,7.54777472102699,True,UCI Online Retail II
UCI002585,2025-07-24,PHA8733,Pharma Enterprise,LS57668,Plates Standard 2611,consumables,Eppendorf,14,3867.264810200771,2097.234763477574,25110.128444505244,United Kingdom,1.6011466573826696,True,UCI Online Retail II
UCI002586,2025-01-02,CRO8864,CRO,LS64523,pH Meter Advanced 7557,instruments,Thermo Fisher,15,462.51943153927436,1509.7961949863645,23393.0413248566,United Kingdom,3.095009051428876,True,UCI Online Retail II
UCI002587,2024-10-07,ACA9475,Academic,LS18289,Lab Supply Advanced 575,safety_equipment,Eppendorf,1,1137.2409787482593,1711.5729927940615,872.6852065400085,United Kingdom,2.332898128806579,True,UCI Online Retail II
UCI002588,2024-11-23,CRO3549,CRO,LS42114,Incubator Pro 253,lab_equipment,Thermo Fisher,19,772.9929073723987,1371.4683530973975,36084.88818285345,United Kingdom,8.671146583905083,True,UCI Online Retail II
UCI002589,2024-12-22,ACA2597,Academic,LS17347,Buffer Solution Pro 6353,reagents,Sigma-Aldrich,18,102.50454701515619,194.70583519650089,684.9283919666701,United Kingdom,2.5250982763365206,True,UCI Online Retail II
UCI002590,2025-05-29,CRO7643,CRO,LS18244,Slides Advanced 3411,consumables,Sigma-Aldrich,11,1853.3048515195665,1611.8534525664284,12674.217788205724,United Kingdom,5.8043867168951735,True,UCI Online Retail II
UCI002591,2025-06-11,CRO5685,CRO,LS60880,pH Meter Basic 3779,instruments,Eppendorf,13,581.877368811979,1354.2043542667516,19447.199423179878,United Kingdom,0.32078828201389303,True,UCI Online Retail II
UCI002592,2025-02-04,CRO1300,CRO,LS34562,Salt Advanced 1208,chemicals,Bio-Rad,10,965.422074132156,2278.8814365718213,23498.352571835698,United Kingdom,3.1418100963163385,True,UCI Online Retail II
UCI002593,2025-08-10,ACA1881,Academic,LS12355,Plates Pro 7539,consumables,Thermo Fisher,12,4159.081394275688,3791.0977462559927,42207.07381708329,United Kingdom,0.670080327232404,True,UCI Online Retail II
UCI002594,2025-07-30,BIO4172,Biotech Startup,LS42623,Pipette Advanced 347,lab_equipment,Eppendorf,4,1680.248042191395,1209.8153657914422,12653.507911332134,United Kingdom,5.770862962461337,True,UCI Online Retail II
UCI002595,2024-12-21,ACA3236,Academic,LS65003,Tips Basic 7221,consumables,Sigma-Aldrich,12,763.2804679194893,997.1450275002184,14593.54043324289,United Kingdom,1.4474042960436,True,UCI Online Retail II
UCI002596,2024-12-18,PHA1405,Pharma Enterprise,LS71881,Tubes Standard 8081,consumables,Thermo Fisher,10,658.5121904703993,1529.3617886477464,22787.510050819288,United Kingdom,3.649838221770919,True,UCI Online Retail II
UCI002597,2025-05-26,ACA4675,Academic,LS84194,Base Basic 6319,chemicals,Eppendorf,18,602.7815857118842,556.3746971129942,23246.6241468399,United Kingdom,8.055902935474055,True,UCI Online Retail II
UCI002598,2024-12-20,ACA7374,Academic,LS46441,Pipette Pro 2346,lab_equipment,Bio-Rad,15,2200.896379463059,2288.662893770694,10548.173905686377,United Kingdom,6.267085431745741,True,UCI Online Retail II
UCI002599,2024-09-13,CRO2045,CRO,LS84657,Plates Pro 3227,consumables,Sigma-Aldrich,16,92.92362420275303,54.22833642694929,925.5687538281542,United Kingdom,5.603300827489169,True,UCI Online Retail II
UCI002600,2025-05-06,BIO1400,Biotech Startup,LS53282,Tubes Standard 2614,consumables,Thermo Fisher,3,309.84651067948295,1091.299026046295,3490.4481184233837,United Kingdom,9.662558812236107,True,UCI Online Retail II
